,picture_name,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23,cluster_24,cluster_25,cluster_26,cluster_27,cluster_28,cluster_29,cluster_30,cluster_31,cluster_32,cluster_33,cluster_34,cluster_35,cluster_36,cluster_37,cluster_38,cluster_39,cluster_40,cluster_41,cluster_42,cluster_43,cluster_44,cluster_45,cluster_46,cluster_47,cluster_48,cluster_49,cluster_50,cluster_51,cluster_52,cluster_53,cluster_54,cluster_55,cluster_56,cluster_57,cluster_58,cluster_59,cluster_60,cluster_61,cluster_62,cluster_63,cluster_64,cluster_65,cluster_66,cluster_67,cluster_68,cluster_69,cluster_70,cluster_71,cluster_72,cluster_73,cluster_74,cluster_75,cluster_76,cluster_77,cluster_78,cluster_79,cluster_80,cluster_81,cluster_82,cluster_83,cluster_84,cluster_85,cluster_86,cluster_87,cluster_88,cluster_89,cluster_90,cluster_91,cluster_92,cluster_93,cluster_94,cluster_95,cluster_96,cluster_97,cluster_98,cluster_99,material
82,glass155.jpg,3.0,8.0,1.0,5.0,9.0,1.0,1.0,10.0,7.0,4.0,7.0,3.0,7.0,12.0,7.0,2.0,1.0,3.0,7.0,4.0,3.0,5.0,7.0,12.0,0.0,6.0,4.0,4.0,1.0,4.0,3.0,2.0,5.0,3.0,9.0,14.0,5.0,3.0,2.0,7.0,4.0,1.0,11.0,6.0,5.0,6.0,2.0,5.0,5.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
83,glass157.jpg,3.0,8.0,9.0,4.0,2.0,1.0,1.0,5.0,1.0,7.0,3.0,1.0,5.0,6.0,8.0,10.0,3.0,6.0,7.0,3.0,10.0,9.0,5.0,1.0,1.0,3.0,5.0,4.0,2.0,4.0,6.0,2.0,3.0,6.0,8.0,8.0,4.0,8.0,15.0,5.0,3.0,1.0,1.0,6.0,2.0,6.0,6.0,4.0,6.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
84,glass162.jpg,5.0,4.0,0.0,2.0,7.0,12.0,15.0,3.0,3.0,1.0,7.0,2.0,2.0,5.0,2.0,1.0,1.0,4.0,4.0,7.0,1.0,7.0,18.0,4.0,2.0,3.0,5.0,2.0,2.0,5.0,3.0,5.0,0.0,10.0,1.0,16.0,0.0,1.0,1.0,3.0,9.0,1.0,0.0,1.0,5.0,5.0,10.0,1.0,3.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
85,glass168.jpg,5.0,7.0,4.0,2.0,5.0,10.0,2.0,8.0,16.0,1.0,6.0,4.0,4.0,4.0,1.0,5.0,2.0,2.0,4.0,7.0,4.0,9.0,14.0,0.0,3.0,2.0,7.0,6.0,1.0,4.0,2.0,0.0,0.0,10.0,1.0,32.0,1.0,0.0,6.0,6.0,13.0,5.0,1.0,7.0,1.0,2.0,4.0,3.0,6.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
86,glass171.jpg,3.0,4.0,2.0,3.0,7.0,4.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,5.0,1.0,6.0,4.0,0.0,5.0,3.0,2.0,4.0,2.0,8.0,0.0,14.0,5.0,1.0,7.0,2.0,2.0,1.0,5.0,3.0,3.0,11.0,6.0,23.0,6.0,13.0,4.0,2.0,5.0,1.0,30.0,3.0,1.0,3.0,3.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
87,glass174.jpg,7.0,10.0,5.0,2.0,1.0,5.0,0.0,12.0,4.0,2.0,7.0,2.0,5.0,2.0,2.0,5.0,0.0,5.0,5.0,4.0,5.0,4.0,7.0,1.0,8.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,0.0,7.0,1.0,2.0,2.0,2.0,8.0,5.0,13.0,0.0,1.0,5.0,4.0,4.0,5.0,2.0,3.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
88,glass177.jpg,3.0,5.0,2.0,9.0,9.0,3.0,0.0,8.0,4.0,5.0,4.0,2.0,13.0,3.0,3.0,5.0,1.0,9.0,6.0,7.0,4.0,4.0,7.0,7.0,1.0,1.0,8.0,5.0,5.0,6.0,2.0,4.0,5.0,3.0,6.0,3.0,15.0,10.0,2.0,1.0,2.0,2.0,0.0,2.0,5.0,3.0,11.0,14.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
89,glass185.jpg,10.0,0.0,1.0,4.0,4.0,6.0,11.0,5.0,4.0,7.0,1.0,11.0,6.0,3.0,2.0,11.0,3.0,20.0,4.0,7.0,12.0,0.0,5.0,2.0,8.0,7.0,9.0,10.0,0.0,3.0,1.0,13.0,3.0,1.0,5.0,0.0,13.0,5.0,0.0,1.0,0.0,14.0,4.0,4.0,2.0,7.0,2.0,8.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
90,glass190.jpg,6.0,2.0,26.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,2.0,4.0,0.0,3.0,2.0,3.0,0.0,6.0,8.0,9.0,0.0,2.0,0.0,10.0,0.0,6.0,2.0,0.0,2.0,10.0,3.0,0.0,1.0,2.0,8.0,0.0,0.0,5.0,4.0,11.0,1.0,0.0,13.0,1.0,1.0,3.0,2.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
91,glass194.jpg,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,3.0,7.0,1.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,1.0,1.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,13.0,1.0,27.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
92,glass195.jpg,2.0,26.0,1.0,3.0,1.0,3.0,3.0,5.0,12.0,6.0,13.0,1.0,2.0,3.0,3.0,8.0,1.0,5.0,2.0,1.0,10.0,8.0,9.0,2.0,8.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,8.0,15.0,4.0,3.0,5.0,0.0,11.0,2.0,1.0,4.0,1.0,4.0,2.0,4.0,3.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
93,glass198.jpg,1.0,1.0,2.0,1.0,3.0,8.0,3.0,4.0,3.0,2.0,3.0,9.0,3.0,15.0,1.0,1.0,3.0,3.0,7.0,6.0,4.0,3.0,6.0,2.0,8.0,1.0,10.0,5.0,3.0,2.0,4.0,1.0,3.0,7.0,2.0,4.0,0.0,6.0,3.0,15.0,10.0,1.0,3.0,2.0,15.0,1.0,5.0,2.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
94,glass202.jpg,2.0,15.0,7.0,3.0,4.0,13.0,4.0,4.0,20.0,4.0,5.0,1.0,7.0,4.0,1.0,5.0,4.0,2.0,1.0,3.0,3.0,9.0,16.0,0.0,3.0,0.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0,13.0,5.0,14.0,2.0,3.0,5.0,1.0,14.0,2.0,0.0,6.0,0.0,20.0,5.0,1.0,18.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
95,glass21.jpg,2.0,8.0,7.0,7.0,3.0,9.0,1.0,10.0,17.0,2.0,5.0,1.0,10.0,6.0,3.0,4.0,5.0,1.0,4.0,4.0,6.0,5.0,12.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,6.0,0.0,0.0,10.0,3.0,4.0,2.0,2.0,5.0,3.0,9.0,5.0,1.0,7.0,0.0,9.0,3.0,0.0,11.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
96,glass215.jpg,13.0,1.0,12.0,0.0,0.0,6.0,25.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,5.0,0.0,1.0,1.0,1.0,4.0,11.0,1.0,11.0,1.0,4.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,12.0,1.0,3.0,1.0,2.0,13.0,9.0,19.0,4.0,0.0,0.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
97,glass217.jpg,0.0,9.0,1.0,3.0,4.0,23.0,0.0,3.0,18.0,1.0,8.0,3.0,2.0,4.0,3.0,7.0,3.0,6.0,1.0,6.0,9.0,7.0,15.0,1.0,9.0,0.0,2.0,6.0,3.0,3.0,3.0,2.0,3.0,6.0,5.0,10.0,2.0,0.0,10.0,1.0,8.0,0.0,1.0,5.0,0.0,7.0,6.0,8.0,3.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
98,glass218.jpg,9.0,2.0,3.0,2.0,3.0,8.0,4.0,10.0,7.0,1.0,8.0,9.0,3.0,5.0,4.0,2.0,3.0,5.0,9.0,9.0,2.0,3.0,8.0,8.0,2.0,20.0,2.0,7.0,3.0,6.0,6.0,11.0,8.0,1.0,2.0,3.0,2.0,10.0,2.0,3.0,0.0,1.0,1.0,5.0,8.0,8.0,2.0,1.0,6.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
99,glass22.jpg,7.0,6.0,2.0,1.0,4.0,8.0,9.0,7.0,11.0,7.0,7.0,2.0,5.0,12.0,4.0,10.0,1.0,6.0,6.0,2.0,5.0,9.0,6.0,1.0,3.0,0.0,1.0,1.0,3.0,2.0,4.0,6.0,0.0,9.0,1.0,7.0,7.0,1.0,7.0,3.0,17.0,1.0,0.0,7.0,5.0,6.0,4.0,3.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
100,glass229.jpg,2.0,5.0,0.0,3.0,1.0,6.0,15.0,2.0,3.0,14.0,6.0,0.0,4.0,5.0,3.0,8.0,2.0,2.0,4.0,3.0,5.0,5.0,8.0,7.0,0.0,4.0,3.0,0.0,1.0,4.0,5.0,2.0,2.0,4.0,5.0,19.0,3.0,1.0,0.0,4.0,19.0,1.0,14.0,10.0,1.0,0.0,1.0,1.0,6.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
101,glass231.jpg,1.0,5.0,12.0,0.0,0.0,9.0,10.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,9.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
102,glass239.jpg,3.0,4.0,6.0,4.0,7.0,7.0,5.0,0.0,2.0,9.0,5.0,3.0,2.0,7.0,3.0,0.0,6.0,4.0,9.0,4.0,1.0,9.0,6.0,5.0,1.0,14.0,1.0,2.0,2.0,5.0,5.0,3.0,1.0,2.0,2.0,1.0,2.0,8.0,12.0,4.0,4.0,6.0,14.0,5.0,4.0,5.0,3.0,0.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
103,glass25.jpg,3.0,7.0,9.0,3.0,3.0,17.0,0.0,7.0,7.0,6.0,5.0,4.0,10.0,5.0,3.0,6.0,3.0,2.0,4.0,0.0,3.0,8.0,12.0,8.0,8.0,4.0,5.0,3.0,3.0,4.0,3.0,0.0,7.0,8.0,6.0,3.0,3.0,1.0,10.0,4.0,8.0,3.0,15.0,3.0,3.0,1.0,8.0,1.0,7.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
104,glass262.jpg,9.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,13.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,9.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
105,glass264.jpg,14.0,0.0,0.0,3.0,12.0,1.0,1.0,3.0,1.0,7.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0,11.0,11.0,4.0,5.0,3.0,6.0,7.0,4.0,8.0,2.0,11.0,5.0,6.0,1.0,4.0,6.0,1.0,4.0,1.0,8.0,13.0,2.0,10.0,0.0,9.0,7.0,0.0,13.0,2.0,10.0,1.0,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
106,glass267.jpg,16.0,6.0,6.0,3.0,9.0,12.0,8.0,0.0,10.0,3.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,5.0,2.0,5.0,1.0,4.0,2.0,3.0,4.0,4.0,2.0,5.0,2.0,9.0,3.0,3.0,5.0,6.0,7.0,1.0,2.0,4.0,10.0,1.0,3.0,1.0,0.0,3.0,6.0,3.0,2.0,3.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
107,glass270.jpg,2.0,0.0,3.0,2.0,6.0,4.0,4.0,0.0,4.0,1.0,13.0,3.0,0.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,4.0,1.0,6.0,7.0,0.0,0.0,3.0,3.0,1.0,10.0,6.0,2.0,1.0,0.0,6.0,0.0,2.0,2.0,2.0,1.0,0.0,6.0,11.0,5.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
108,glass271.jpg,8.0,3.0,8.0,7.0,2.0,5.0,4.0,1.0,14.0,7.0,4.0,2.0,3.0,5.0,3.0,8.0,2.0,9.0,5.0,3.0,1.0,3.0,10.0,0.0,7.0,3.0,4.0,2.0,9.0,4.0,3.0,2.0,7.0,12.0,9.0,12.0,3.0,3.0,6.0,2.0,9.0,1.0,1.0,4.0,1.0,8.0,4.0,4.0,6.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
109,glass277.jpg,6.0,1.0,0.0,0.0,3.0,0.0,18.0,4.0,4.0,7.0,1.0,0.0,11.0,7.0,1.0,2.0,0.0,1.0,10.0,0.0,1.0,3.0,3.0,10.0,1.0,9.0,2.0,0.0,0.0,3.0,0.0,2.0,4.0,6.0,0.0,7.0,3.0,2.0,1.0,15.0,4.0,1.0,0.0,1.0,6.0,5.0,1.0,4.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
110,glass298.jpg,6.0,1.0,0.0,0.0,4.0,2.0,3.0,3.0,4.0,4.0,0.0,2.0,3.0,9.0,1.0,1.0,0.0,2.0,5.0,1.0,0.0,2.0,1.0,8.0,2.0,4.0,5.0,3.0,3.0,2.0,1.0,3.0,6.0,3.0,1.0,4.0,0.0,2.0,2.0,2.0,6.0,0.0,9.0,0.0,1.0,0.0,0.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
111,glass30.jpg,13.0,5.0,1.0,0.0,0.0,4.0,22.0,1.0,3.0,5.0,3.0,1.0,3.0,4.0,0.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,1.0,1.0,8.0,2.0,2.0,1.0,5.0,0.0,2.0,0.0,11.0,4.0,5.0,0.0,5.0,4.0,1.0,4.0,0.0,0.0,6.0,2.0,1.0,3.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
112,glass303.jpg,1.0,15.0,3.0,2.0,8.0,5.0,1.0,9.0,8.0,6.0,5.0,3.0,10.0,9.0,2.0,6.0,0.0,3.0,4.0,2.0,4.0,12.0,18.0,1.0,3.0,1.0,5.0,0.0,8.0,3.0,3.0,3.0,5.0,8.0,3.0,13.0,1.0,1.0,9.0,8.0,5.0,1.0,0.0,5.0,2.0,0.0,8.0,3.0,7.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
113,glass307.jpg,6.0,7.0,6.0,11.0,4.0,5.0,3.0,1.0,4.0,4.0,3.0,6.0,4.0,4.0,8.0,5.0,1.0,11.0,12.0,13.0,6.0,4.0,9.0,5.0,4.0,4.0,4.0,3.0,11.0,6.0,14.0,6.0,4.0,1.0,12.0,3.0,6.0,3.0,3.0,4.0,1.0,2.0,4.0,3.0,6.0,14.0,3.0,4.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
114,glass309.jpg,4.0,5.0,3.0,3.0,1.0,0.0,20.0,9.0,7.0,0.0,5.0,10.0,3.0,1.0,4.0,0.0,0.0,2.0,2.0,10.0,7.0,1.0,5.0,0.0,1.0,1.0,4.0,8.0,0.0,1.0,3.0,0.0,3.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,15.0,6.0,6.0,1.0,0.0,18.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
115,glass31.jpg,1.0,11.0,4.0,2.0,3.0,6.0,1.0,4.0,15.0,2.0,12.0,3.0,11.0,1.0,0.0,6.0,1.0,1.0,6.0,2.0,1.0,14.0,20.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,4.0,1.0,6.0,15.0,2.0,23.0,1.0,3.0,2.0,11.0,15.0,2.0,0.0,4.0,2.0,2.0,6.0,4.0,7.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
116,glass311.jpg,5.0,14.0,4.0,3.0,13.0,1.0,12.0,4.0,2.0,1.0,0.0,6.0,2.0,5.0,10.0,4.0,5.0,1.0,3.0,6.0,7.0,4.0,3.0,12.0,5.0,9.0,3.0,3.0,1.0,1.0,6.0,7.0,1.0,5.0,4.0,1.0,4.0,4.0,0.0,2.0,1.0,1.0,3.0,6.0,6.0,2.0,4.0,3.0,15.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
117,glass313.jpg,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
118,glass322.jpg,15.0,0.0,2.0,2.0,1.0,6.0,28.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,16.0,0.0,0.0,0.0,8.0,7.0,0.0,4.0,0.0,0.0,0.0,11.0,3.0,18.0,0.0,1.0,2.0,0.0,6.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
119,glass323.jpg,8.0,0.0,2.0,1.0,7.0,0.0,1.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,2.0,4.0,0.0,0.0,9.0,1.0,1.0,5.0,5.0,0.0,3.0,0.0,8.0,4.0,0.0,4.0,0.0,2.0,5.0,0.0,2.0,3.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
120,glass330.jpg,2.0,7.0,1.0,0.0,6.0,2.0,10.0,14.0,0.0,5.0,2.0,4.0,1.0,1.0,4.0,0.0,4.0,11.0,3.0,7.0,2.0,2.0,0.0,9.0,11.0,5.0,0.0,9.0,1.0,3.0,1.0,7.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,4.0,5.0,1.0,3.0,1.0,1.0,2.0,5.0,14.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
121,glass337.jpg,0.0,5.0,13.0,3.0,3.0,12.0,2.0,3.0,5.0,3.0,3.0,2.0,4.0,4.0,1.0,6.0,0.0,1.0,4.0,10.0,1.0,8.0,20.0,2.0,1.0,5.0,7.0,3.0,5.0,8.0,2.0,12.0,4.0,17.0,0.0,27.0,0.0,7.0,3.0,5.0,7.0,3.0,0.0,6.0,0.0,2.0,8.0,1.0,7.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
122,glass338.jpg,10.0,2.0,1.0,2.0,8.0,6.0,7.0,0.0,4.0,2.0,6.0,5.0,1.0,6.0,5.0,3.0,5.0,4.0,6.0,3.0,1.0,1.0,1.0,1.0,5.0,6.0,2.0,14.0,1.0,4.0,5.0,2.0,2.0,0.0,2.0,3.0,2.0,12.0,9.0,8.0,4.0,1.0,6.0,5.0,8.0,3.0,2.0,4.0,6.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
123,glass339.jpg,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
