,picture_name,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23,cluster_24,cluster_25,cluster_26,cluster_27,cluster_28,cluster_29,cluster_30,cluster_31,cluster_32,cluster_33,cluster_34,cluster_35,cluster_36,cluster_37,cluster_38,cluster_39,cluster_40,cluster_41,cluster_42,cluster_43,cluster_44,cluster_45,cluster_46,cluster_47,cluster_48,cluster_49,material
125,glass338.jpg,13.0,17.0,14.0,10.0,9.0,0.0,9.0,18.0,8.0,12.0,8.0,8.0,12.0,5.0,10.0,11.0,16.0,3.0,9.0,8.0,16.0,25.0,3.0,11.0,8.0,3.0,8.0,15.0,5.0,8.0,2.0,5.0,8.0,13.0,7.0,7.0,7.0,7.0,7.0,2.0,6.0,7.0,5.0,6.0,2.0,8.0,6.0,3.0,11.0,12.0,glass
126,glass345.jpg,2.0,8.0,13.0,8.0,4.0,11.0,3.0,12.0,15.0,5.0,8.0,2.0,3.0,2.0,1.0,21.0,1.0,0.0,6.0,7.0,2.0,9.0,2.0,13.0,0.0,25.0,11.0,2.0,6.0,11.0,2.0,4.0,6.0,5.0,28.0,4.0,1.0,2.0,12.0,0.0,25.0,2.0,5.0,21.0,26.0,1.0,3.0,5.0,2.0,3.0,glass
127,glass349.jpg,20.0,16.0,14.0,3.0,22.0,9.0,6.0,6.0,11.0,10.0,28.0,4.0,4.0,8.0,6.0,1.0,35.0,33.0,4.0,7.0,21.0,13.0,1.0,0.0,5.0,0.0,10.0,9.0,0.0,11.0,20.0,4.0,3.0,8.0,6.0,2.0,5.0,55.0,1.0,11.0,1.0,7.0,5.0,4.0,0.0,1.0,2.0,3.0,6.0,1.0,glass
128,glass353.jpg,6.0,14.0,9.0,11.0,6.0,12.0,13.0,12.0,26.0,5.0,2.0,7.0,7.0,12.0,6.0,13.0,9.0,8.0,9.0,16.0,16.0,4.0,20.0,7.0,3.0,16.0,4.0,15.0,16.0,13.0,8.0,10.0,7.0,8.0,15.0,16.0,3.0,7.0,12.0,14.0,8.0,8.0,13.0,11.0,13.0,2.0,10.0,6.0,3.0,7.0,glass
129,glass363.jpg,11.0,15.0,15.0,7.0,4.0,8.0,10.0,13.0,15.0,4.0,2.0,12.0,9.0,4.0,5.0,7.0,15.0,10.0,3.0,7.0,6.0,6.0,5.0,13.0,1.0,15.0,4.0,6.0,6.0,7.0,6.0,4.0,2.0,7.0,6.0,11.0,22.0,3.0,7.0,14.0,5.0,5.0,2.0,7.0,18.0,7.0,7.0,4.0,1.0,19.0,glass
130,glass365.jpg,5.0,0.0,3.0,13.0,1.0,32.0,2.0,12.0,31.0,1.0,18.0,0.0,1.0,0.0,0.0,6.0,6.0,1.0,3.0,18.0,6.0,1.0,7.0,4.0,0.0,13.0,20.0,6.0,5.0,14.0,2.0,3.0,2.0,7.0,24.0,12.0,3.0,1.0,5.0,4.0,5.0,3.0,4.0,8.0,26.0,2.0,4.0,6.0,4.0,5.0,glass
131,glass367.jpg,0.0,5.0,12.0,21.0,5.0,8.0,16.0,11.0,8.0,5.0,24.0,11.0,9.0,22.0,11.0,23.0,12.0,4.0,9.0,7.0,2.0,6.0,11.0,13.0,4.0,13.0,5.0,9.0,11.0,12.0,12.0,9.0,4.0,9.0,5.0,14.0,4.0,13.0,14.0,12.0,9.0,6.0,11.0,9.0,9.0,7.0,17.0,4.0,12.0,11.0,glass
132,glass375.jpg,3.0,4.0,6.0,14.0,2.0,35.0,8.0,4.0,19.0,10.0,2.0,16.0,11.0,3.0,8.0,11.0,3.0,3.0,10.0,12.0,1.0,2.0,17.0,11.0,6.0,12.0,2.0,6.0,27.0,24.0,14.0,10.0,13.0,7.0,6.0,25.0,3.0,17.0,8.0,8.0,4.0,6.0,11.0,11.0,16.0,4.0,15.0,15.0,3.0,12.0,glass
133,glass384.jpg,5.0,20.0,10.0,9.0,3.0,6.0,8.0,18.0,18.0,14.0,6.0,20.0,12.0,5.0,12.0,9.0,1.0,6.0,2.0,15.0,11.0,10.0,8.0,14.0,1.0,12.0,3.0,10.0,7.0,7.0,8.0,10.0,11.0,14.0,16.0,10.0,8.0,9.0,4.0,17.0,20.0,5.0,8.0,18.0,7.0,6.0,5.0,7.0,19.0,16.0,glass
134,glass389.jpg,3.0,12.0,10.0,12.0,8.0,18.0,12.0,14.0,15.0,9.0,6.0,10.0,14.0,4.0,11.0,2.0,6.0,6.0,8.0,10.0,6.0,23.0,5.0,7.0,10.0,12.0,1.0,8.0,10.0,10.0,6.0,13.0,10.0,21.0,13.0,13.0,11.0,6.0,7.0,11.0,3.0,15.0,12.0,7.0,18.0,17.0,10.0,13.0,5.0,4.0,glass
135,glass393.jpg,6.0,20.0,16.0,10.0,20.0,8.0,19.0,6.0,11.0,2.0,4.0,1.0,6.0,2.0,6.0,7.0,24.0,15.0,5.0,8.0,4.0,16.0,6.0,8.0,12.0,4.0,0.0,9.0,4.0,10.0,1.0,0.0,8.0,18.0,6.0,5.0,6.0,2.0,10.0,17.0,11.0,7.0,10.0,12.0,13.0,18.0,1.0,3.0,7.0,17.0,glass
136,glass403.jpg,4.0,19.0,14.0,7.0,38.0,3.0,14.0,19.0,4.0,5.0,10.0,8.0,10.0,4.0,14.0,0.0,24.0,22.0,4.0,7.0,8.0,16.0,4.0,9.0,19.0,8.0,5.0,10.0,3.0,2.0,9.0,6.0,10.0,28.0,3.0,1.0,12.0,3.0,5.0,15.0,10.0,19.0,14.0,0.0,0.0,17.0,2.0,3.0,16.0,6.0,glass
137,glass405.jpg,4.0,6.0,1.0,6.0,4.0,13.0,6.0,8.0,8.0,11.0,13.0,9.0,13.0,8.0,10.0,12.0,24.0,5.0,15.0,4.0,12.0,7.0,16.0,20.0,1.0,12.0,2.0,17.0,11.0,6.0,19.0,23.0,13.0,1.0,12.0,11.0,7.0,22.0,15.0,6.0,11.0,2.0,7.0,13.0,12.0,4.0,10.0,14.0,7.0,7.0,glass
138,glass409.jpg,24.0,5.0,4.0,13.0,17.0,7.0,11.0,6.0,8.0,27.0,7.0,6.0,4.0,9.0,4.0,9.0,11.0,5.0,6.0,6.0,1.0,11.0,10.0,15.0,3.0,6.0,4.0,18.0,6.0,7.0,11.0,25.0,16.0,7.0,18.0,13.0,5.0,7.0,7.0,19.0,9.0,16.0,9.0,4.0,7.0,11.0,18.0,12.0,5.0,11.0,glass
139,glass41.jpg,3.0,8.0,23.0,7.0,3.0,13.0,20.0,14.0,23.0,4.0,1.0,7.0,10.0,5.0,7.0,17.0,8.0,6.0,11.0,13.0,8.0,5.0,6.0,12.0,8.0,8.0,2.0,13.0,7.0,19.0,19.0,10.0,11.0,11.0,24.0,9.0,6.0,5.0,14.0,2.0,14.0,19.0,11.0,12.0,1.0,9.0,3.0,5.0,8.0,12.0,glass
140,glass411.jpg,4.0,18.0,12.0,6.0,14.0,1.0,6.0,20.0,1.0,5.0,12.0,0.0,6.0,8.0,9.0,2.0,12.0,8.0,12.0,4.0,3.0,23.0,1.0,5.0,11.0,2.0,52.0,5.0,3.0,2.0,5.0,2.0,3.0,19.0,6.0,4.0,6.0,5.0,1.0,14.0,9.0,4.0,11.0,3.0,2.0,8.0,9.0,2.0,15.0,12.0,glass
141,glass416.jpg,3.0,22.0,7.0,2.0,22.0,2.0,1.0,4.0,4.0,15.0,33.0,6.0,2.0,8.0,8.0,5.0,70.0,34.0,3.0,4.0,16.0,4.0,3.0,3.0,11.0,2.0,0.0,18.0,3.0,11.0,4.0,1.0,4.0,21.0,2.0,3.0,4.0,22.0,3.0,31.0,4.0,3.0,7.0,2.0,2.0,7.0,2.0,3.0,7.0,2.0,glass
142,glass426.jpg,10.0,10.0,19.0,2.0,12.0,3.0,1.0,9.0,5.0,18.0,5.0,16.0,4.0,6.0,22.0,0.0,19.0,10.0,5.0,1.0,9.0,24.0,3.0,5.0,15.0,1.0,1.0,25.0,2.0,8.0,8.0,11.0,14.0,6.0,3.0,0.0,5.0,22.0,3.0,9.0,7.0,8.0,11.0,2.0,4.0,22.0,3.0,7.0,2.0,7.0,glass
143,glass427.jpg,10.0,22.0,8.0,6.0,7.0,12.0,6.0,24.0,17.0,7.0,2.0,10.0,15.0,5.0,16.0,11.0,8.0,9.0,10.0,6.0,20.0,11.0,6.0,5.0,4.0,7.0,11.0,8.0,4.0,8.0,11.0,12.0,10.0,8.0,15.0,3.0,6.0,10.0,4.0,18.0,12.0,14.0,24.0,11.0,5.0,7.0,11.0,3.0,12.0,9.0,glass
144,glass448.jpg,4.0,4.0,6.0,17.0,1.0,19.0,12.0,25.0,20.0,6.0,7.0,7.0,13.0,6.0,3.0,8.0,0.0,9.0,6.0,23.0,7.0,9.0,12.0,11.0,1.0,17.0,13.0,7.0,16.0,12.0,9.0,9.0,8.0,15.0,20.0,8.0,6.0,7.0,10.0,6.0,18.0,17.0,3.0,14.0,13.0,7.0,2.0,6.0,4.0,8.0,glass
145,glass452.jpg,12.0,18.0,11.0,7.0,11.0,1.0,7.0,6.0,5.0,9.0,21.0,15.0,13.0,12.0,8.0,2.0,13.0,6.0,11.0,4.0,30.0,11.0,7.0,7.0,9.0,3.0,3.0,14.0,2.0,5.0,14.0,14.0,6.0,36.0,6.0,1.0,8.0,9.0,1.0,14.0,1.0,12.0,22.0,5.0,9.0,14.0,1.0,14.0,7.0,12.0,glass
146,glass457.jpg,8.0,6.0,14.0,5.0,6.0,5.0,12.0,15.0,9.0,8.0,37.0,7.0,3.0,3.0,8.0,5.0,5.0,3.0,5.0,7.0,2.0,14.0,8.0,9.0,4.0,4.0,99.0,3.0,5.0,2.0,13.0,6.0,3.0,4.0,11.0,0.0,5.0,15.0,6.0,11.0,23.0,29.0,5.0,2.0,8.0,0.0,4.0,3.0,18.0,8.0,glass
147,glass459.jpg,2.0,3.0,8.0,7.0,5.0,16.0,4.0,11.0,20.0,6.0,24.0,10.0,2.0,6.0,6.0,6.0,5.0,22.0,2.0,10.0,1.0,6.0,5.0,18.0,0.0,13.0,45.0,2.0,8.0,14.0,1.0,7.0,10.0,1.0,3.0,6.0,6.0,5.0,2.0,6.0,3.0,2.0,4.0,4.0,17.0,0.0,5.0,8.0,3.0,2.0,glass
148,glass469.jpg,5.0,3.0,2.0,11.0,6.0,21.0,16.0,7.0,22.0,4.0,6.0,9.0,12.0,3.0,7.0,14.0,20.0,6.0,8.0,28.0,5.0,5.0,14.0,11.0,4.0,7.0,2.0,18.0,4.0,11.0,14.0,14.0,5.0,3.0,7.0,20.0,6.0,5.0,10.0,11.0,10.0,0.0,11.0,24.0,19.0,7.0,9.0,9.0,17.0,8.0,glass
149,glass470.jpg,13.0,5.0,11.0,7.0,11.0,20.0,12.0,8.0,22.0,5.0,8.0,6.0,19.0,11.0,10.0,10.0,6.0,8.0,4.0,17.0,16.0,4.0,11.0,10.0,1.0,14.0,6.0,6.0,5.0,15.0,15.0,16.0,9.0,4.0,28.0,7.0,6.0,4.0,16.0,7.0,11.0,10.0,4.0,13.0,14.0,4.0,6.0,9.0,10.0,2.0,glass
150,glass477.jpg,6.0,11.0,20.0,6.0,8.0,5.0,8.0,15.0,4.0,15.0,5.0,11.0,22.0,5.0,8.0,10.0,7.0,3.0,2.0,8.0,15.0,28.0,4.0,6.0,7.0,4.0,3.0,9.0,3.0,4.0,13.0,4.0,21.0,27.0,8.0,7.0,10.0,11.0,6.0,5.0,9.0,4.0,22.0,20.0,6.0,19.0,10.0,13.0,6.0,17.0,glass
151,glass478.jpg,5.0,11.0,10.0,16.0,5.0,7.0,5.0,5.0,9.0,15.0,13.0,10.0,19.0,5.0,3.0,7.0,11.0,9.0,4.0,11.0,6.0,13.0,9.0,8.0,7.0,11.0,5.0,14.0,7.0,6.0,13.0,11.0,9.0,18.0,22.0,3.0,5.0,4.0,2.0,19.0,9.0,7.0,22.0,32.0,8.0,8.0,6.0,10.0,8.0,18.0,glass
152,glass484.jpg,11.0,13.0,4.0,3.0,5.0,21.0,17.0,13.0,26.0,5.0,0.0,5.0,8.0,4.0,6.0,8.0,8.0,8.0,4.0,21.0,16.0,14.0,10.0,9.0,2.0,9.0,1.0,8.0,6.0,13.0,18.0,8.0,5.0,8.0,17.0,8.0,3.0,3.0,8.0,15.0,17.0,13.0,5.0,8.0,14.0,6.0,8.0,9.0,16.0,5.0,glass
153,glass487.jpg,9.0,13.0,5.0,10.0,7.0,5.0,8.0,23.0,5.0,9.0,6.0,12.0,9.0,19.0,10.0,6.0,3.0,8.0,5.0,5.0,2.0,12.0,5.0,3.0,6.0,2.0,10.0,4.0,3.0,12.0,13.0,19.0,7.0,11.0,12.0,2.0,13.0,3.0,4.0,23.0,11.0,24.0,14.0,12.0,5.0,22.0,11.0,14.0,11.0,10.0,glass
154,glass494.jpg,4.0,13.0,69.0,1.0,4.0,0.0,8.0,22.0,1.0,2.0,4.0,1.0,1.0,8.0,11.0,4.0,1.0,4.0,14.0,7.0,7.0,26.0,0.0,8.0,1.0,5.0,35.0,10.0,1.0,4.0,12.0,9.0,2.0,3.0,12.0,4.0,19.0,2.0,2.0,6.0,12.0,37.0,12.0,10.0,4.0,0.0,4.0,0.0,41.0,15.0,glass
155,glass495.jpg,0.0,1.0,0.0,6.0,6.0,1.0,3.0,3.0,0.0,18.0,1.0,5.0,2.0,2.0,3.0,2.0,4.0,8.0,5.0,2.0,0.0,0.0,3.0,5.0,1.0,1.0,0.0,11.0,6.0,6.0,2.0,6.0,7.0,1.0,5.0,3.0,3.0,3.0,3.0,4.0,1.0,0.0,2.0,4.0,10.0,1.0,8.0,1.0,0.0,2.0,glass
156,glass5.jpg,4.0,7.0,2.0,1.0,3.0,0.0,4.0,6.0,2.0,2.0,0.0,0.0,3.0,2.0,1.0,6.0,4.0,2.0,5.0,1.0,0.0,6.0,0.0,2.0,4.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,3.0,glass
157,glass54.jpg,5.0,2.0,1.0,14.0,2.0,14.0,15.0,6.0,21.0,7.0,18.0,3.0,13.0,7.0,5.0,22.0,8.0,7.0,13.0,14.0,5.0,3.0,22.0,22.0,0.0,12.0,3.0,12.0,10.0,18.0,16.0,11.0,4.0,1.0,21.0,14.0,4.0,6.0,11.0,9.0,10.0,0.0,7.0,14.0,19.0,0.0,18.0,12.0,7.0,12.0,glass
158,glass63.jpg,6.0,2.0,7.0,7.0,5.0,16.0,14.0,19.0,29.0,6.0,5.0,3.0,7.0,11.0,8.0,16.0,1.0,2.0,10.0,30.0,3.0,3.0,16.0,18.0,1.0,13.0,11.0,9.0,9.0,16.0,13.0,1.0,5.0,5.0,11.0,14.0,8.0,7.0,13.0,7.0,11.0,22.0,17.0,13.0,5.0,3.0,8.0,7.0,16.0,11.0,glass
159,glass71.jpg,13.0,3.0,11.0,6.0,5.0,12.0,7.0,11.0,18.0,8.0,6.0,11.0,18.0,9.0,10.0,9.0,10.0,1.0,10.0,11.0,8.0,18.0,16.0,7.0,3.0,5.0,10.0,16.0,6.0,11.0,13.0,17.0,14.0,7.0,14.0,13.0,10.0,10.0,9.0,10.0,5.0,9.0,5.0,10.0,7.0,12.0,16.0,8.0,10.0,12.0,glass
160,glass78.jpg,8.0,2.0,5.0,12.0,5.0,27.0,15.0,15.0,14.0,11.0,9.0,4.0,5.0,2.0,4.0,12.0,5.0,4.0,6.0,31.0,1.0,9.0,6.0,8.0,0.0,11.0,6.0,27.0,12.0,18.0,13.0,7.0,16.0,5.0,10.0,24.0,6.0,2.0,9.0,18.0,14.0,3.0,4.0,17.0,13.0,2.0,5.0,14.0,5.0,5.0,glass
161,glass79.jpg,6.0,7.0,6.0,9.0,5.0,19.0,4.0,5.0,9.0,4.0,20.0,2.0,1.0,1.0,3.0,9.0,0.0,1.0,8.0,13.0,3.0,7.0,7.0,7.0,0.0,2.0,61.0,5.0,8.0,7.0,9.0,2.0,4.0,1.0,19.0,6.0,4.0,0.0,6.0,3.0,7.0,9.0,3.0,2.0,42.0,3.0,5.0,2.0,5.0,8.0,glass
162,glass8.jpg,1.0,20.0,6.0,11.0,3.0,22.0,5.0,18.0,18.0,4.0,35.0,1.0,4.0,0.0,1.0,4.0,4.0,4.0,2.0,10.0,1.0,8.0,2.0,16.0,7.0,3.0,85.0,1.0,1.0,7.0,4.0,3.0,5.0,15.0,10.0,5.0,4.0,4.0,9.0,2.0,17.0,9.0,5.0,7.0,10.0,10.0,3.0,2.0,8.0,7.0,glass
163,glass82.jpg,9.0,7.0,19.0,12.0,2.0,7.0,39.0,14.0,6.0,5.0,19.0,7.0,1.0,9.0,12.0,10.0,12.0,3.0,5.0,12.0,3.0,17.0,6.0,7.0,4.0,12.0,15.0,8.0,11.0,10.0,3.0,3.0,10.0,7.0,4.0,7.0,4.0,0.0,4.0,17.0,7.0,14.0,14.0,5.0,4.0,9.0,6.0,8.0,10.0,13.0,glass
164,glass84.jpg,4.0,2.0,2.0,12.0,2.0,8.0,9.0,9.0,7.0,1.0,14.0,0.0,2.0,4.0,4.0,11.0,7.0,3.0,5.0,1.0,0.0,2.0,9.0,17.0,0.0,1.0,14.0,6.0,3.0,8.0,4.0,5.0,2.0,0.0,7.0,7.0,3.0,3.0,19.0,4.0,22.0,6.0,3.0,2.0,12.0,1.0,6.0,1.0,4.0,11.0,glass
165,glass86.jpg,12.0,9.0,12.0,6.0,11.0,23.0,8.0,10.0,16.0,13.0,8.0,7.0,20.0,6.0,11.0,12.0,4.0,11.0,3.0,13.0,4.0,9.0,9.0,14.0,2.0,7.0,16.0,18.0,7.0,13.0,5.0,12.0,7.0,11.0,9.0,11.0,4.0,11.0,16.0,11.0,4.0,7.0,5.0,12.0,17.0,17.0,6.0,5.0,10.0,6.0,glass
166,glass94.jpg,1.0,0.0,0.0,5.0,2.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,4.0,0.0,4.0,1.0,0.0,0.0,1.0,9.0,0.0,2.0,1.0,9.0,3.0,0.0,3.0,0.0,3.0,3.0,glass
167,glass96.jpg,5.0,1.0,1.0,13.0,6.0,16.0,12.0,5.0,15.0,9.0,14.0,7.0,10.0,5.0,7.0,19.0,7.0,4.0,9.0,20.0,2.0,2.0,18.0,16.0,1.0,23.0,0.0,15.0,9.0,31.0,10.0,8.0,13.0,0.0,19.0,18.0,2.0,4.0,11.0,7.0,7.0,7.0,13.0,17.0,16.0,1.0,11.0,9.0,4.0,21.0,glass
168,glass98.jpg,0.0,0.0,1.0,6.0,3.0,31.0,2.0,0.0,20.0,2.0,0.0,0.0,2.0,0.0,1.0,8.0,3.0,0.0,4.0,16.0,1.0,0.0,1.0,14.0,1.0,1.0,0.0,6.0,4.0,5.0,1.0,3.0,0.0,0.0,3.0,8.0,0.0,1.0,14.0,1.0,1.0,0.0,1.0,8.0,31.0,0.0,5.0,2.0,2.0,0.0,glass
169,glass180.jpg,1.0,15.0,4.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,9.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,glass
170,glass344.jpg,5.0,2.0,2.0,3.0,10.0,1.0,5.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,2.0,11.0,4.0,3.0,1.0,4.0,9.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,5.0,1.0,5.0,0.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,8.0,glass
171,glass362.jpg,7.0,6.0,12.0,6.0,13.0,4.0,9.0,13.0,7.0,5.0,13.0,9.0,1.0,13.0,11.0,11.0,59.0,6.0,12.0,7.0,4.0,4.0,1.0,8.0,4.0,4.0,0.0,12.0,2.0,6.0,1.0,7.0,10.0,2.0,0.0,6.0,2.0,7.0,8.0,7.0,2.0,35.0,11.0,6.0,4.0,3.0,2.0,4.0,49.0,13.0,glass
172,glass48.jpg,0.0,2.0,5.0,2.0,0.0,1.0,2.0,16.0,1.0,0.0,0.0,1.0,7.0,1.0,4.0,3.0,2.0,4.0,2.0,0.0,10.0,2.0,1.0,6.0,5.0,0.0,10.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,8.0,4.0,6.0,3.0,2.0,1.0,1.0,4.0,1.0,0.0,23.0,3.0,glass
173,glass55.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glass
174,glass339.jpg,3.0,8.0,8.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0,1.0,4.0,4.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,3.0,5.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,glass
175,metal100.jpg,7.0,4.0,7.0,8.0,8.0,5.0,7.0,21.0,5.0,6.0,5.0,9.0,15.0,18.0,9.0,6.0,8.0,4.0,16.0,8.0,11.0,14.0,13.0,5.0,2.0,8.0,10.0,10.0,5.0,5.0,12.0,11.0,5.0,7.0,17.0,8.0,16.0,9.0,6.0,18.0,17.0,27.0,9.0,4.0,19.0,7.0,10.0,10.0,16.0,13.0,metal
176,metal105.jpg,12.0,3.0,4.0,11.0,5.0,2.0,9.0,27.0,4.0,4.0,7.0,1.0,3.0,13.0,6.0,1.0,14.0,5.0,9.0,5.0,8.0,7.0,2.0,25.0,2.0,9.0,38.0,15.0,2.0,27.0,12.0,13.0,13.0,1.0,19.0,7.0,7.0,2.0,5.0,10.0,16.0,7.0,9.0,10.0,7.0,5.0,1.0,3.0,30.0,19.0,metal
177,metal11.jpg,1.0,6.0,3.0,17.0,10.0,0.0,4.0,28.0,1.0,8.0,83.0,2.0,4.0,5.0,3.0,12.0,12.0,16.0,7.0,5.0,4.0,2.0,3.0,29.0,0.0,2.0,20.0,1.0,6.0,8.0,10.0,20.0,4.0,2.0,25.0,4.0,7.0,4.0,16.0,6.0,31.0,17.0,4.0,6.0,3.0,3.0,4.0,3.0,17.0,12.0,metal
178,metal117.jpg,7.0,8.0,1.0,19.0,9.0,27.0,12.0,13.0,14.0,15.0,6.0,7.0,21.0,5.0,10.0,2.0,18.0,15.0,7.0,18.0,8.0,13.0,14.0,8.0,12.0,8.0,1.0,18.0,10.0,20.0,12.0,10.0,3.0,12.0,10.0,9.0,6.0,14.0,7.0,6.0,4.0,1.0,4.0,5.0,12.0,5.0,12.0,11.0,3.0,8.0,metal
179,metal125.jpg,7.0,3.0,1.0,10.0,11.0,19.0,11.0,13.0,21.0,18.0,4.0,2.0,4.0,7.0,9.0,14.0,2.0,21.0,8.0,8.0,19.0,1.0,11.0,8.0,7.0,8.0,2.0,5.0,18.0,30.0,11.0,10.0,4.0,0.0,23.0,13.0,5.0,14.0,14.0,6.0,14.0,6.0,4.0,7.0,17.0,2.0,20.0,12.0,2.0,14.0,metal
180,metal132.jpg,13.0,8.0,9.0,8.0,11.0,7.0,11.0,8.0,4.0,11.0,10.0,6.0,7.0,11.0,12.0,5.0,19.0,15.0,18.0,10.0,9.0,15.0,4.0,9.0,4.0,10.0,3.0,4.0,7.0,4.0,20.0,9.0,10.0,12.0,8.0,9.0,18.0,7.0,8.0,3.0,10.0,12.0,17.0,13.0,8.0,17.0,6.0,10.0,15.0,16.0,metal
181,metal134.jpg,15.0,14.0,13.0,10.0,15.0,11.0,9.0,30.0,4.0,3.0,16.0,9.0,18.0,7.0,12.0,5.0,9.0,3.0,11.0,7.0,17.0,7.0,5.0,13.0,7.0,2.0,6.0,12.0,2.0,5.0,15.0,2.0,4.0,11.0,10.0,5.0,9.0,11.0,6.0,18.0,12.0,14.0,14.0,10.0,15.0,10.0,4.0,10.0,17.0,6.0,metal
182,metal14.jpg,18.0,4.0,19.0,12.0,2.0,11.0,10.0,6.0,17.0,13.0,4.0,16.0,11.0,6.0,6.0,8.0,9.0,4.0,10.0,12.0,14.0,11.0,11.0,8.0,7.0,12.0,0.0,18.0,11.0,22.0,8.0,7.0,12.0,4.0,10.0,13.0,11.0,18.0,6.0,9.0,5.0,3.0,9.0,4.0,8.0,2.0,20.0,11.0,15.0,13.0,metal
183,metal142.jpg,10.0,13.0,5.0,1.0,21.0,0.0,3.0,10.0,0.0,22.0,3.0,21.0,13.0,18.0,23.0,3.0,8.0,10.0,21.0,8.0,13.0,9.0,9.0,9.0,10.0,3.0,5.0,7.0,4.0,5.0,23.0,6.0,6.0,10.0,5.0,3.0,16.0,9.0,2.0,17.0,9.0,21.0,8.0,5.0,1.0,14.0,16.0,12.0,16.0,14.0,metal
184,metal158.jpg,7.0,2.0,2.0,2.0,1.0,37.0,5.0,6.0,38.0,9.0,1.0,11.0,9.0,5.0,1.0,8.0,2.0,2.0,6.0,37.0,5.0,4.0,14.0,7.0,0.0,12.0,1.0,6.0,9.0,23.0,14.0,25.0,21.0,0.0,23.0,15.0,1.0,13.0,9.0,3.0,9.0,1.0,6.0,25.0,21.0,3.0,10.0,17.0,7.0,5.0,metal
185,metal160.jpg,11.0,10.0,18.0,6.0,5.0,11.0,10.0,18.0,13.0,5.0,8.0,13.0,8.0,6.0,7.0,14.0,20.0,6.0,10.0,5.0,9.0,10.0,4.0,13.0,1.0,9.0,9.0,9.0,6.0,3.0,7.0,5.0,8.0,11.0,17.0,4.0,11.0,2.0,7.0,21.0,15.0,30.0,13.0,10.0,19.0,6.0,7.0,6.0,11.0,13.0,metal
186,metal168.jpg,6.0,4.0,4.0,8.0,1.0,34.0,5.0,9.0,21.0,11.0,2.0,10.0,6.0,11.0,4.0,10.0,3.0,3.0,3.0,16.0,2.0,3.0,9.0,9.0,3.0,14.0,9.0,10.0,5.0,8.0,12.0,9.0,21.0,6.0,18.0,9.0,0.0,9.0,1.0,5.0,14.0,6.0,2.0,41.0,11.0,3.0,7.0,15.0,7.0,13.0,metal
187,metal169.jpg,12.0,12.0,1.0,26.0,10.0,6.0,11.0,9.0,1.0,23.0,19.0,10.0,14.0,11.0,4.0,5.0,22.0,34.0,7.0,1.0,10.0,3.0,2.0,10.0,2.0,4.0,2.0,6.0,17.0,15.0,23.0,2.0,2.0,8.0,8.0,9.0,8.0,21.0,18.0,23.0,10.0,2.0,7.0,5.0,3.0,3.0,2.0,7.0,8.0,11.0,metal
188,metal17.jpg,0.0,0.0,1.0,0.0,7.0,2.0,0.0,3.0,7.0,3.0,25.0,1.0,1.0,4.0,1.0,1.0,24.0,4.0,0.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,10.0,2.0,7.0,4.0,5.0,0.0,3.0,2.0,5.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,9.0,3.0,0.0,0.0,0.0,4.0,0.0,metal
